date,album_id,album_popularity
2024-01-05,0ui4S0TZghkf1d1Wz0oWpk,53
2024-01-05,0veS6RDjnzEynT3Fc7B5Qs,39
2024-01-05,0vxg8oJKDu3i0bXQu7vEpi,56
2024-01-05,0WbYC0Gc9DFh35DhzDwR1k,48
2024-01-05,0XRZpF083HqgygM0v1hQyE,64
2024-01-05,0Y9jM9umdMOH7t19urnOw4,49
2024-01-05,0YekEKuAhsZRxOdhzjyAsF,38
2024-01-05,0ygrVw5SYpWGQXD84CNdMW,44
2024-01-05,0z2AF60sMpBcIrWh797cBi,45
2024-01-05,0ZD2tIjWo9fwzPndZ04wDY,49
2024-01-05,106wKTd4duv3VjKzl4dTxo,28
2024-01-05,10Oqhoq2akSJnurJOPk8xT,47
2024-01-05,10v912xgTZbjAtYfyKWJCS,80
2024-01-05,11HAwlOWpKxJVbGIxnZ3qI,38
2024-01-05,11IshdNymucuMOL1GcleRX,46
2024-01-05,13f845bYjx8MUVF2bl1uJ0,57
2024-01-05,13uBd1FnzOOHgWXmcgaYr6,44
2024-01-05,15Cy3saQTJbpFjKjaKW3HF,22
2024-01-05,15e4kGDE06PRB9RMunBZe9,37
2024-01-05,15nE1szoTUhzet5GUQnp4P,36
2024-01-05,15XNBzVWARPMlu0sEbfBjJ,75
2024-01-05,16g7cO2zMye8CiBx1SUL6t,15
2024-01-05,16J9NCaxxRc2QW999f5V9H,59
2024-01-05,17kgcLvTjG1U7DlOu18yAG,41
2024-01-05,17mS71JVgCCYLVdVcG0aUT,49
2024-01-05,180jTzor4W2MQ9HW5h5Fh4,74
2024-01-05,18rweBilg1zNzAmRQaqAwX,37
2024-01-05,19AUoKWRAaQYrggVvdQnqq,76
2024-01-05,1AxMcdQRLguJqSZMxvRNdO,73
2024-01-05,1ay9Z4R5ZYI2TY7WiDhNYQ,66
2024-01-05,1aYdiJk6XKeHWGO3FzHHTr,70
2024-01-05,1b6ChQEPZbOHVNi5vjqYr6,62
2024-01-05,1bt6q2SruMsBtcerNVtpZB,81
2024-01-05,1CZ5aEhYDBEU0HdIdqLMo6,39
2024-01-05,1ffoQmr9pU3NXGz15QwKZw,43
2024-01-05,1ffVrnHH8i2POp5M7AzEDi,32
2024-01-05,1FOmatanDRxS9EGcxjXKuO,61
2024-01-05,1G8AfOjrE0FO9w1gfemIy1,60
2024-01-05,1GbtB4zTqAsyfZEsm1RZfx,78
2024-01-05,1gKZ5A1ndFqbcrWtW85cCy,53
2024-01-05,1GlL9kcOGE2qq6IDOOqSQ5,41
2024-01-05,1H9g6j4Wwj6wh6p8YHVtkf,78
2024-01-05,1HrMmB5useeZ0F5lHrMvl0,67
2024-01-05,1J8QW9qsMLx3staWaHpQmU,57
2024-01-05,1Jv2AqzhgsduUik2p4k3cS,74
2024-01-05,1jWKVgnHX8nwR551hQNx5K,61
2024-01-05,1jWmEhn3ggaL6isoyLfwBn,75
2024-01-05,1kkb8xlG9yssEVsWKiEtAB,48
2024-01-05,1klALx0u4AavZNEvC4LrTL,79
2024-01-05,1kubYVT57DBXjciSiRp7v5,30
2024-01-05,1KVGLuPtrMrLlyy4Je6df7,76
2024-01-05,1L3jhywNGVbRmOjprKPvzj,51
2024-01-05,1MHQ9rzCilqmHfpWIAaPLi,51
2024-01-05,1Pz3eps9CpFVp1nNV0TCO2,41
2024-01-05,1qx18LZxYLx6ubBOdFWHCp,34
2024-01-05,1RDVdxPUaqC4o7Rkm8LoOE,77
2024-01-05,1SkW9MEOK2qqY8bWTAu2Q0,54
2024-01-05,1sW1HxI9VppbiXqgFQHVCP,66
2024-01-05,1TEsUEdGcXTXyRmqv3u2iO,39
2024-01-05,1Tf6V7olrJ32d4DhqWVTgM,35
2024-01-05,1tWgv9v78StWukBRBVNyxA,58
2024-01-05,1UUOBzIHw0noiRGRpbt3sz,68
2024-01-05,1vANZV20H5B4Fk6yf7Ot9a,67
2024-01-05,1W5CtQ7Ng0kP3lXyz7PIT2,63
2024-01-05,1WEfOTItaPIa0dVxxLJqlI,64
2024-01-05,1XjYFFyWcK17Pqm03PnNss,53
2024-01-05,1xPtXzS5yCbDAqC7pxRCaF,42
2024-01-05,1xtaONLuwdb5STNnLGNVGi,52
2024-01-05,1XtjXmGBlpgUm5OWFqarj4,30
2024-01-05,1yFItZkb7DBAkQ5RB8OJv9,37
2024-01-05,1YRTFKHD0QDO2QAKvU4mLz,57
2024-01-05,1ZDPe7QlFtKG0nSjHSKaSE,44
2024-01-05,1zXYNAA57WJ33GgZJHchhX,57
2024-01-05,21jUB9RqplD6OqtsTjKBnO,56
2024-01-05,228mANuRrV20jS5DCA0eER,39
2024-01-05,22iTF02z2K23GPjUMrMNo3,34
2024-01-05,22iX205pYu4YLGv5ANZsMT,50
2024-01-05,22Yq3odnwjOVpGwCVZDphT,8
2024-01-05,23enz9nXJhH1BR1Rm5CzDJ,70
2024-01-05,26Fac6kNgB6MLeoGVkmpKN,40
2024-01-05,26vUt4edIwqnvkaTzHqkv3,39
2024-01-05,27UoulMZlqnShaLaLBcYp1,53
2024-01-05,28d4oyzkk8kHeR9A35mkWp,31
2024-01-05,28yHV3Gdg30AiB8h8em1eW,86
2024-01-05,2962eYkQa0R7EnIGZqeARS,47
2024-01-05,29m6DinzdaD0OPqWKGyMdz,71
2024-01-05,2AlPRfYeskAMxhJS00xjeP,72
2024-01-05,2bjTVISSsvwia7uxrrEsuQ,58
2024-01-05,2BtE7qm1qzM80p9vLSiXkj,72
2024-01-05,2BW7T8PojNxH9RPq4WWa6h,48
2024-01-05,2cAFLatSCTT698ZTtEa90U,30
2024-01-05,2CNEkSE8TADXRT2AzcEt1b,68
2024-01-05,2co53OwPjlTvPDQTpErBtU,42
2024-01-05,2de6LD7eOW8zrlorbS28na,61
2024-01-05,2EeDLAhZi04oPV3FJ2s6uS,45
2024-01-05,2efkPPuJQ7JrTloWk4lhiV,34
2024-01-05,2EpuND32cO7CX0gXZl2NB6,74
2024-01-05,2F90unPwyFwCT7khOMGT2o,29
2024-01-05,2FbviTPUjgJJUxsGM1sGDq,70
2024-01-05,2fNVSqSja0AqhKd5dq2xKy,40
2024-01-05,2hEUJZyCyY4qzxSJf390wR,34
2024-01-05,2Hnje5QVKaPVNuGJ5yHC7Z,49
2024-01-05,2iCHyD9XHtA3vJFJIuXzqu,61
2024-01-05,2ISNpwmh12Nf2420YUQcNE,38
2024-01-05,2ITVvrNiINKRiW7wA3w6w6,67
2024-01-05,2ix8vWvvSp2Yo7rKMiWpkg,68
2024-01-05,2jrkRFFygoZ4OSGMs6hz9l,31
2024-01-05,2jtHqgzKfoF8uVvEosb6Jl,52
2024-01-05,2jUEXh8KXATTGxJHwoeQsP,42
2024-01-05,2JUuWcZ0zEM9CU6zU3lNAL,55
2024-01-05,2kh1olAVsYP9ZauAJ55pX7,36
2024-01-05,2ksXsCYl9lqPQKEESlbPPK,38
2024-01-05,2maecX2Rg0DCNDohhlndau,42
2024-01-05,2QfGdHHkWY0zBlwnMtoj9H,52
2024-01-05,2rCS6Xwx32V27pvgFzLzlT,79
2024-01-05,2SE7fs002NlNc3cw3SQLRC,48
2024-01-05,2UJcKiJxNryhL050F5Z1Fk,84
2024-01-05,2vFDenbFedYVMOwDqTiw82,51
2024-01-05,2w8NxQ2lUGDAjNGEvdJ079,52
2024-01-05,2WGzXMW0t9Zo7raTRUYDzB,21
2024-01-05,2widuo17g5CEC66IbzveRu,80
2024-01-05,2WT1pbYjLJciAR26yMebkH,73
2024-01-05,2WvMWgLvHvBHT2IknyXiMi,66
2024-01-05,2WXQrFpRtf1FVSS70D5TVT,50
2024-01-05,2wyFQRlRWuxOjFU9p7Qk31,45
2024-01-05,2xQBCPq2gQ7l8thLUUZSKu,71
2024-01-05,2yBjm0Jb8d8Oaor7F6ivyN,38
2024-01-05,2yuTRGIackbcReLUXOYBqU,79
2024-01-05,2yz3iTD7WokMGoXbywUsLX,34
2024-01-05,32NQ56VZDTXSH3SMv4XSGN,70
2024-01-05,339EONXrRgL9iLpxOKrUJZ,53
2024-01-05,33XZTGUv8p3Cl3KYwZQ2VH,40
2024-01-05,34Uxe13FFYnUa5rvPYuYFK,44
2024-01-05,35UJLpClj5EDrhpNIi4DFg,81
2024-01-05,36BIYdP4WtviD9Ngqc4SK5,61
2024-01-05,37rNuexqEXWeSIOiJtn3A9,66
2024-01-05,38zyyaBKnOrCZLTLkTee5E,21
2024-01-05,391ScNR3xKywWSpfDwP3n0,63
2024-01-05,392MAwI1VwplUzLrz8R5p2,40
2024-01-05,39kme3iLwVpllmUCxrkcPn,49
2024-01-05,39Ti6Be9Ak2d6YbxlQo0Ba,71
2024-01-05,3AkIHz2xtJzBOGopjuVWxR,44
2024-01-05,3arG8ypefLVEmDBzFVCsyR,37
2024-01-05,3aXrkfZW8FzUDOU0RwQ401,38
2024-01-05,3bErA9aFZyGiD9j5ntYe5v,44
2024-01-05,3BLIfiiKINZt4MJ1uDK2wa,33
2024-01-05,3bTNxJYk2bwdWBMtrjBxb0,65
2024-01-05,3DgSNj2EanKS98ViJovfrh,42
2024-01-05,3dLKM8bD8R3H3XnSOXGjTF,76
2024-01-05,3DnRgUY7EP00cklj0vGiVv,40
2024-01-05,3FFosIE1A9HGRrinKTcBQ3,60
2024-01-05,3fI0aQIkLZEDk5a8EhzlAn,45
2024-01-05,3fqPfbVHsvdpovpJXOJlvU,60
2024-01-05,3gBVdu4a1MMJVMy6vwPEb8,82
2024-01-05,3hfcNo7WWy1Z1ie0nJ8PRy,47
2024-01-05,3HZKOk1knxrUU3y5ZIOdbz,61
2024-01-05,3HZKOTmpigZcWHxACjENyh,49
2024-01-05,3jb80uITBoKioTLmu8cqaC,37
2024-01-05,3JV6BIIXo3mj6GLIGH9p8a,51
2024-01-05,3JwFNl80WWeXPiKEjIFbqa,65
2024-01-05,3k4Sw1t7tzEaE0LAR1J4YU,56
2024-01-05,3Kd2XJF2ObCCLEhWOYMBHt,54
2024-01-05,3KzAvEXcqJKBF97HrXwlgf,76
2024-01-05,3LlY8r7KsFaDNAQsd1IGot,30
2024-01-05,3n2WzsBMJtfoV1kYIQZOLj,53
2024-01-05,3NkelzSfQzROagWVnseU5C,49
2024-01-05,3nuZR1AM7YjuL3xCJix2PZ,35
2024-01-05,3oyjbpNQs5Qm5DNVJW4AlV,54
2024-01-05,3P17levwUPzmFfLYdAK3A7,61
2024-01-05,3pGtiBNrepSNUpeV9brkmq,44
2024-01-05,3pPyHBRk2RvmNn4Cg1Asv6,50
2024-01-05,3PRoXYsngSwjEQWR5PsHWR,74
2024-01-05,3Qb7LY8ePk29MqQmnFhzUd,44
2024-01-05,3rHJQrfEcBeSaLPuLwKR6F,47
2024-01-05,3rxolmqfcqWFr1kihP3lpQ,37
2024-01-05,3taJF5jtfoJZ3zDKJBu5zG,45
2024-01-05,3THuBNp86ScbTXwpTmAbdw,62
2024-01-05,3ttmiqBiRWbbloqIwOfRZi,38
2024-01-05,3uFZf8rykoHo7XMIQVYW6r,70
2024-01-05,3uhD8hNpb0m3iIZ18RHH5u,53
2024-01-05,3VfBy3QX5peTfME0UxzZ2P,61
2024-01-05,3wR7UC2ij2dx0TbtiMP4J9,54
2024-01-05,3wvclpO3LJmpSQGQ9gBa2a,69
2024-01-05,3Xgt0D7DlSQ5HluyECu33i,54
2024-01-05,3xL2WEdT6g3bNvK35fw4ej,29
2024-01-05,3XXboc1gvm976jCATDdunA,38
2024-01-05,3XYqOJI1YlX40kJTdzFEzp,68
2024-01-05,3ZGvhPoskm22Tpc9bUkk84,35
2024-01-05,400D8LXbvMuOzi4lVv89FM,54
2024-01-05,43goi7G5yXOoI7bLaowtpy,52
2024-01-05,43otFXrY0bgaq5fB3GrZj6,74
2024-01-05,43TJjpNBfw0qY6E87VeIxX,50
2024-01-05,45i41n53udGyswkJ9uR8pB,48
2024-01-05,47hOpZQfXVIRzTiv0Ef8pO,50
2024-01-05,48D1hRORqJq52qsnUYZX56,78
2024-01-05,48nGKNICvdcZSWHwEkIIQz,36
2024-01-05,4bSvzPMgzwvfqHAbcWG88o,52
2024-01-05,4DsgJJ5VhknaGjd8CInuXD,41
2024-01-05,4flw1L8widdDehQ4BYHQvO,35
2024-01-05,4h9rWFWhgCSSrvIEQ0YhYG,59
2024-01-05,4hJqOIahWodpSJU6uDgjvN,60
2024-01-05,4I5zzKYd2SKDgZ9DRf5LVk,71
2024-01-05,4ieR19hRkKeE81CalJPQNu,63
2024-01-05,4iMaHsHqTg3rwOtRa5wEbm,59
2024-01-05,4Ji83LjzvEzFoCpN85m5lW,46
2024-01-05,4kfZkERMglR9oQHU3ioAHC,62
2024-01-05,4kp6B5rByHOk21LYbmC8r2,14
2024-01-05,4Ktz8mPkDmGBQ1nRWNulV9,32
2024-01-05,4KYcffwC5HgjJLdpQU9SjC,53
2024-01-05,4ldiyfqRvKiIasHHuDftuP,56
2024-01-05,4M7593HF3Darbg1q1dJuai,22
2024-01-05,4M9bA8YsjIlZOg2wD0BmsM,54
2024-01-05,4mULDK6YXrFXTfSwvwm4M3,53
2024-01-05,4NwG11AsDJluT732lSjMrV,71
2024-01-05,4O4GWq8Jb83nW6j3ImSnuF,39
2024-01-05,4OiFn20i3aTu2FsMgP1yB5,31
2024-01-05,4pFFGEuoEmxtOTbp22tva9,38
2024-01-05,4Q7cPyiP8cMIlUEHAqeYfd,54
2024-01-05,4rRCrcBlh0Io9edrPT0oxd,46
2024-01-05,4rsA0I5GWl2bnrQLI4ODVm,34
2024-01-05,4RwaHr4OuqNDN3jTmZCnnu,26
2024-01-05,4TKeFuhHHiBhRddgUfZEvf,50
2024-01-05,4upv5ZjkKMIUBjFNthFQih,45
2024-01-05,4uuyGVEZpYaGB1HtewAogW,42
2024-01-05,4V95fty2dd1ig3a1JzmjYf,37
2024-01-05,4vjBkjJeJByK2swq4DnuPc,39
2024-01-05,4vQ96yyyYbaeTQujH3iTtd,72
2024-01-05,4vu7F6h90Br1ZtYYaqfITy,80
2024-01-05,4wExFfncaUIqSgoxnqa3Eh,64
2024-01-05,4xTuiyvyE5Df9JwgXjIY2y,45
2024-01-05,4yjFzAgg5VcidLwoZiQmbi,41
2024-01-05,4YlPOh1uDMnHtDdzSdAGBM,32
2024-01-05,4yRoLvuzNxFDdodNNrZAEM,46
2024-01-05,4zWJPA1aq4IBdLk1QbWD63,54
2024-01-05,50j4Wm1b9hLpSpPIA39Vp9,74
2024-01-05,50o7kf2wLwVmOTVYJOTplm,78
2024-01-05,51B7LbLWgYLKBVSpkan8Z7,75
2024-01-05,54V1ljNtyzAm053oJqi0SH,77
2024-01-05,566osTxDsfrtdBxPDMGufx,43
2024-01-05,56TmtkBepKW3eZKiRjEl0M,46
2024-01-05,58alCatewkjNm9IM1Ucj67,82
2024-01-05,58MQ0PLijVHePUonQlK76Y,60
2024-01-05,592dKHbXtiglWyt8AEet23,44
2024-01-05,5c1ZTzT4oSkiiFS4wmEuOe,47
2024-01-05,5ChHkKb5VhZe0pgQRsvpek,53
2024-01-05,5CI03g8QNehnEWXAhRtw0s,50
2024-01-05,5efoVI6WIhxLCIrbZuxwBu,44
2024-01-05,5eiWWiHKC7Elfml59PORlF,58
2024-01-05,5EyIDBAqhnlkAHqvPRwdbX,64
2024-01-05,5EyVkVEXAvDKv1MNnO106a,42
2024-01-05,5F9YYEKDxenkRpyuovdqZe,63
2024-01-05,5fDDOCbSPb82bdi49H2Kho,31
2024-01-05,5FIN8pyPVx8ggNs5jQ86Re,58
2024-01-05,5fxvWHvIDPIALfTfRiwyB0,61
2024-01-05,5iEKSTgVrrMzkylOncB0ON,30
2024-01-05,5JER4ZOLB0kHTXuGWwe87g,32
2024-01-05,5jfgUmvXCar7Qf5lidVkqI,52
2024-01-05,5jkwdY6jS1Hzi8epr6HW7h,73
2024-01-05,5JPVHEB67TREre4Q8JOfCQ,60
2024-01-05,5kffKW0sSLo6tkLg1veUGC,67
2024-01-05,5kU8vfvTw9uagny4iDOG5v,32
2024-01-05,5LMGAYhn2ywaxGZdtmXGpw,73
2024-01-05,5mojJwWgWNJcY3odUGgQc3,54
2024-01-05,5mzoI3VH0ZWk1pLFR6RoYy,67
2024-01-05,5NJHGcHNdLURknY2LfzjZg,46
2024-01-05,5OvsnJGlE8d4rdp0OjqyRa,11
2024-01-05,5owTdQnJSxKgLgnz8ZgFmc,50
2024-01-05,5P2ZoNb6NJL7P5VexrQOeg,47
2024-01-05,5PQPur1PEZFDkI0AXbxFlB,65
2024-01-05,5QxFTj8ar3blXVyVEo2rxD,45
2024-01-05,5r7Ock0N9gVyq7t15jRV7S,47
2024-01-05,5Rkrz0jdb5BvaLPSbcvZoe,50
2024-01-05,5RS9xkMuDmeVISqGDBmnSa,73
2024-01-05,5rwuexO7oiRJKqzZrd1upQ,42
2024-01-05,5SBHID8qGG3x52zgoh2ilz,49
2024-01-05,5sG6jJxaUEt2sAjP4HzELy,62
2024-01-05,5SKeGHkVddRpKf0pqVBJAR,44
2024-01-05,5U4dnRZsfW8NmwBBkELFPh,64
2024-01-05,5uKWy85xmgOuRrWuXr98b2,63
2024-01-05,5utjCgJfaqaOqfHGMzD9cB,47
2024-01-05,5vkqYmiPBYLaalcmjujWxK,80
2024-01-05,5W9OT0a5iZlBr83a9WMKFY,82
2024-01-05,5WbR47hzwoNAC3AL0xKDl2,33
2024-01-05,5Wp0EJVppOLDIlaOLUQZXU,20
2024-01-05,5WX2WQT74bVZl9UqqY6LZT,45
2024-01-05,5wZtSIvijWCMc1vlPFqAyB,66
2024-01-05,5yqMA7IvahYJc53ewRAMnP,52
2024-01-05,5z090LQztiqh13wYspQvKQ,73
2024-01-05,5zADZ7IhW2hZqJwkUmQVQY,47
2024-01-05,5zqveAALqLpkXgPLyYItRV,47
2024-01-05,60eR5X7jp8eSwlOSXbz5Qk,45
2024-01-05,632t0m8ejm3Geu5rW1CELD,36
2024-01-05,65k4mhwVwmys3wkc6ZEVr8,36
2024-01-05,67nqYhvjDyJXGD64937Lw3,81
2024-01-05,67vqUSurP7icdgCiZ3DZsY,59
2024-01-05,6A7yMNb49roe3ENbpKDu4j,47
2024-01-05,6AFLOkpJjFF652jevcSOZX,70
2024-01-05,6As5aOEQjfxLIChIB3fQRD,75
2024-01-05,6ATq5tqSdCjGMybPXlK3Tl,32
2024-01-05,6cvdkUIC4IdBypl9L5Ae74,59
2024-01-05,6dMdadS6Ng71pD9As93ufx,58
2024-01-05,6dVIqQ8qmQ5GBnJ9shOYGE,84
2024-01-05,6emgUTDksZyhhWmtjM9FCs,49
2024-01-05,6Fd9edAlRVM07noCsGCEgY,11
2024-01-05,6fQElzBNTiEMGdIeY0hy5l,71
2024-01-05,6GaqU0TlYBKHUiSJ0AT9A2,68
2024-01-05,6gcXDGhzGcCBY4dLzEgNFB,48
2024-01-05,6GjwtEZcfenmOf6l18N7T7,73
2024-01-05,6GKVEsvWa3ltvIqMATtzWo,33
2024-01-05,6gMv3MgFlieOM6Uz5GZBzy,64
2024-01-05,6GnzWMUyNEETCq6eftD98v,62
2024-01-05,6h7xBOh4pWlXFOqI92kJtC,27
2024-01-05,6ICrBzsbHVluGHP8wGK4Y3,68
2024-01-05,6jTUmLtY779ZNYsyugOq2q,52
2024-01-05,6KEVrQEdQexnQgwpHn1lDI,41
2024-01-05,6l1ZSwtU3tTfRrk4Xreiew,42
2024-01-05,6MacGo0aJ1ni9uhBHpQoZ3,58
2024-01-05,6mUdeDZCsExyJLMdAfDuwh,84
2024-01-05,6Oc6Ok1Oawu8lRkjmD4mXy,59
2024-01-05,6ofEQubaL265rIW6WnCU8y,62
2024-01-05,6OHri5qNxwCdVSdyCslspd,69
2024-01-05,6oUeivCrkGIQwM9uSy0N1P,52
2024-01-05,6OwvO40ahugJE5PH4TjqTg,64
2024-01-05,6P5QHz4XtxOmS5EuiGIPut,76
2024-01-05,6Pz06FAaeym0JSqVqIkN56,74
2024-01-05,6QaVfG1pHYl1z15ZxkvVDW,72
2024-01-05,6reTSIf5MoBco62rk8T7Q1,77
2024-01-05,6SbrIpVsaJ5wgCQtMMwVR2,44
2024-01-05,6uhwVoXKDMzdXXjhTCH6Nk,36
2024-01-05,6uvBKDGlJAYLH5Vy6RQVsc,67
2024-01-05,6v5IVMmY1IvWtbfnQoiFSf,73
2024-01-05,6WaIQHxEHtZL0RZ62AuY0g,75
2024-01-05,6wCttLq0ADzkPgtRnUihLV,74
2024-01-05,6wgayK52wIkMa1XacI8R3B,50
2024-01-05,6x2lSp3LAyn3GgB0E7rD4L,47
2024-01-05,6xVqr8FODgpiKT1bvuy1PQ,30
2024-01-05,6xWRCFsaqoYj3ZwxMkCE85,43
2024-01-05,6yEuIwTQpciH1qtj7mP5GK,81
2024-01-05,6ykuQ6T3nZWp5IvLV9IeP1,28
2024-01-05,6zImwx0g5TZ4HrvS1E8MYu,41
2024-01-05,6zleJIShCZ0opG8jGuOGMy,42
2024-01-05,6ZYdDDpNRz2Lx8nh2CwOSH,28
2024-01-05,719ELjvRzp0lHiLyAuAGj3,54
2024-01-05,71nxmbr3tHAVyvdHXc0ltd,51
2024-01-05,72mfhbEsMtXR6s7v9UhKe3,67
2024-01-05,72qrnM4yUNMDDlWiqKc8iY,78
2024-01-05,73cxqemPE6sVoCkwRuPU6E,39
2024-01-05,74cQBDmkkzRBntR064f0SD,50
2024-01-05,75bLu4Ung5QbMdJYxx7wTI,62
2024-01-05,76mvVgXOde87B9aOzLXCOI,69
2024-01-05,79CvxovoFgGNuAMvQp9wul,49
2024-01-05,79EPGP6VA65fDFs4fgFpel,41
2024-01-05,7a5U0GPoAvT3gvEY66FRuN,73
2024-01-05,7at3CV9Y9P57wsEXkfU0q8,61
2024-01-05,7CNtnpBoG1lsUBWwpnJjwv,49
2024-01-05,7CUbzbjxzJHCO0vI6wHjU9,30
2024-01-05,7CWZNdANL2ZYQs3JfdxoM5,55
2024-01-05,7DUvURQ0wfA1kgG8j99frR,63
2024-01-05,7DY6v8qiyQcsTCqUWjH7pS,54
2024-01-05,7eMXWxMOHtAoliVQfVpdpl,32
2024-01-05,7f2wzh1hY4adWEoTKIEX6W,34
2024-01-05,7gk5j9Ok764TbTsmkxthYt,66
2024-01-05,7HQtED9eHiX9r9DrRhovQJ,35
2024-01-05,7ICloi9wMZoVtH47dQ4LNC,47
2024-01-05,7IKUTIc9UWuVngyGPtqNHS,72
2024-01-05,7KZsLCKtDKn6lTxJk6lV89,43
2024-01-05,7meD8GzfMItfgmEa8lmfcs,45
2024-01-05,7MprjyJe4SD8Sq9Nn7oYD5,57
2024-01-05,7nn5IUsa4aqi16o3U0qik6,44
2024-01-05,7nzBVo5hutVFrlYA6q7gtu,31
2024-01-05,7o7UHh5PfO1kY4YoxqrwN7,25
2024-01-05,7pHW7BXM4B4t0HVsOi6ruM,36
2024-01-05,7qHKiPqv019NfMrTak7U2s,35
2024-01-05,7qj6lZyChZxDGAqzTArHHQ,60
2024-01-05,7qVfz4UGONwEd5nQjj0ESN,68
2024-01-05,7rfKAiPs9ToZP9zEJDBqBH,59
2024-01-05,7rxW2FFxTPdes4imScpcRz,27
2024-01-05,7tB40pGzj6Tg0HePj2jWZt,77
2024-01-05,7w0uQiYScm3ApS8cWXmf4c,59
2024-01-05,7wo5CoLC07ZI8fiDNb712a,37
2024-01-05,7wOOA7l306K8HfBKfPoafr,76
2024-01-05,7wzStEU2keGohEu8jpVMZW,63
2024-01-05,7xl50xr9NDkd3i2kBbzsNZ,82
2024-01-05,7ykAHaoptbCYaO0HAjpgcL,53
2024-01-05,7yKRvvqspSxfLkr7C7RaAI,56
2024-01-06,00eiw4KOJZ7eC3NBEpmH4C,78
2024-01-06,01uTaEF0YlcBgNwaSS9iIl,52
2024-01-06,01Zc1xVpVQFnVKBc0SMMBO,33
2024-01-06,02v9Z7vUiuWUlOlNzNtmPA,47
2024-01-06,03Uyb8VZwamvPv9z3WHwp0,32
2024-01-06,041PG01l4ZXKrfWOCU4DyB,28
2024-01-06,07cCe3TbicwcF5eX4rg8sZ,19
2024-01-06,07EFoHHspqSwsmkbnWaB4A,67
2024-01-06,09MYDnhFCO1IBtW4X6TjR2,31
2024-01-06,09WBxbis5Sixt01FVMs8UM,69
2024-01-06,0BeaxNPhOKKwwSBF5nMT1J,34
2024-01-06,0BiNb8HYR4JvuxUa31Z58Q,74
2024-01-06,0bJMFJ2XQwpO5nKTrYdUtX,51
2024-01-06,0BK1LxNNcaNUtAqTBQAOR8,62
2024-01-06,0CNCv0znPVq1m4BOIOYjl6,49
2024-01-06,0cofhAxozb6jvoPDYlibbd,40
2024-01-06,0CxPbTRARqKUYighiEY9Sz,80
2024-01-06,0dPwHfpWTGozaaaxTrOu1j,29
2024-01-06,0DQyTVcDhK9wm0f6RaErWO,75
2024-01-06,0EfHWQeb3T1UJw9KrqN407,55
2024-01-06,0ETFjACtuP2ADo6LFhL6HN,84
2024-01-06,0F77QekrNe8vVAjU2sepja,72
2024-01-06,0Fke5eiQ6lszQHlwiFygqn,47
2024-01-06,0fLhefnjlIV3pGNF9Wo8CD,69
2024-01-06,0fXAlQ9wTG2glNJvZEkBZc,50
2024-01-06,0GBrlPh90D25SQ6EJu4VtT,65
2024-01-06,0GqpoHJREPp0iuXK3HzrHk,67
2024-01-06,0HJ76ERWySINSsmZjuk8PP,37
2024-01-06,0IYjMBLA9PgtXyRPlLmTDE,60
2024-01-06,0jTGHV5xqHPvEcwL8f6YU5,77
2024-01-06,0kBfgEilUFCMIQY5IOjG4t,85
2024-01-06,0KJc9ksnoJJsdpQxV3z5i1,67
2024-01-06,0lITGovWgaQGi42EfqcE5P,62
2024-01-06,0MDhZ0yRkugNEg7PmMMUE8,44
2024-01-06,0mrtsupVI772qJdmW17yP0,45
2024-01-06,0MWrKayUshRuT8maG4ZAOU,59
2024-01-06,0NouBnbXRJKFWzm9LwCW0K,46
2024-01-06,0o6CVT0y5uxH5r6zXQot98,39
2024-01-06,0ORBiArsF27fSnQpefzMb4,34
2024-01-06,0pEfDPZko6TnNOgrZMe5nn,70
2024-01-06,0PRvm4tTSpxANgHnKN5yds,33
2024-01-06,0PT5m6hwPRrpBwIHVnvbFX,78
2024-01-06,0pUursvGUAgcDiEqYlnZ0q,45
2024-01-06,0Q9SljCrM0CL0bR23MuP69,75
2024-01-06,0qnfKJaZ29PXoBeMIuUkrb,53
2024-01-06,0qZTwrunzX3LG45PvRghmh,64
2024-01-06,0RnwxYxvxulUrMDyszaTlt,36
2024-01-06,0rOXa1wPbBrCNl6knMyDBW,49
2024-01-06,0S5nxDIEprOH23QeDoMeFK,45
2024-01-06,0suNLpB9xraAv1FcdlITjQ,66
2024-01-06,0TfICuUVNoaytFJ7oahGO2,36
2024-01-06,0tzfI6NFJqcJkWb23R3lRZ,64
2024-01-06,0ui4S0TZghkf1d1Wz0oWpk,53
2024-01-06,0veS6RDjnzEynT3Fc7B5Qs,39
2024-01-06,0vxg8oJKDu3i0bXQu7vEpi,56
2024-01-06,0WbYC0Gc9DFh35DhzDwR1k,48
2024-01-06,0XRZpF083HqgygM0v1hQyE,64
2024-01-06,0Y9jM9umdMOH7t19urnOw4,49
2024-01-06,0YekEKuAhsZRxOdhzjyAsF,38
2024-01-06,0ygrVw5SYpWGQXD84CNdMW,44
2024-01-06,0z2AF60sMpBcIrWh797cBi,45
2024-01-06,0ZD2tIjWo9fwzPndZ04wDY,49
2024-01-06,106wKTd4duv3VjKzl4dTxo,28
2024-01-06,10Oqhoq2akSJnurJOPk8xT,47
2024-01-06,10v912xgTZbjAtYfyKWJCS,80
2024-01-06,11HAwlOWpKxJVbGIxnZ3qI,38
2024-01-06,11IshdNymucuMOL1GcleRX,46
2024-01-06,13f845bYjx8MUVF2bl1uJ0,57
2024-01-06,13uBd1FnzOOHgWXmcgaYr6,45
